timestamp,percentageNow,timeFuture,percentageFuture
2025-12-24T12:41:49.082Z,46.13343553881785%,2025-12-24T14:31:49.082Z,45.741785804212974%
2025-12-24T12:46:17.658Z,46.16104388471312%,2025-12-24T14:36:17.658Z,45.77703289398451%
2025-12-24T12:56:17.660Z,47.04908067948953%,2025-12-24T14:46:17.660Z,45.88688059973077%
2025-12-24T12:56:51.403Z,46.4314556909744%,2025-12-24T14:46:51.403Z,46.96336697550703%
2025-12-24T12:56:51.497Z,47.03049662141092%,2025-12-24T14:46:51.497Z,45.531364717548094%
2025-12-24T12:56:51.565Z,47.03049662141092%,2025-12-24T14:46:51.565Z,45.531364717548094%
2025-12-24T12:56:51.653Z,47.07619441517355%,2025-12-24T14:46:51.653Z,45.519034703012586%
2025-12-24T13:06:17.664Z,46.282033727586544%,2025-12-24T14:56:17.664Z,44.80922351268663%
2025-12-24T13:11:54.106Z,41.631952709034636%,2025-12-24T15:01:54.106Z,51.591357402165684%
2025-12-24T13:11:54.184Z,45.4076159329337%,2025-12-24T15:01:54.184Z,44.74536914320805%
2025-12-24T13:11:54.262Z,45.432545888546635%,2025-12-24T15:01:54.262Z,44.73922400812495%
2025-12-24T13:16:17.665Z,45.32069890832796%,2025-12-24T15:06:17.665Z,44.59780881515758%
2025-12-24T13:26:17.669Z,45.48689542425436%,2025-12-24T15:16:17.669Z,45.174713413087765%
2025-12-24T13:26:56.129Z,45.48689542425436%,2025-12-24T15:16:56.129Z,45.174713413087765%
2025-12-24T13:36:17.701Z,46.201628186950536%,2025-12-24T15:26:17.701Z,46.462680813024335%
2025-12-24T13:41:58.925Z,45.639606025559246%,2025-12-24T15:31:58.925Z,47.74915031714987%
2025-12-24T13:41:59.011Z,43.775872106361874%,2025-12-24T15:31:59.011Z,55.78638344586562%
2025-12-24T13:46:17.704Z,43.656596260590554%,2025-12-24T15:36:17.704Z,55.627647446279525%
2025-12-24T13:56:17.707Z,46.26176573626088%,2025-12-24T15:46:17.707Z,56.38222775695885%
2025-12-24T13:57:01.088Z,42.026196054989185%,2025-12-24T15:47:01.088Z,70.20915772264783%
2025-12-24T13:57:01.152Z,42.026196054989185%,2025-12-24T15:47:01.152Z,70.20915772264783%
2025-12-24T13:57:01.208Z,45.04939289244146%,2025-12-24T15:47:01.208Z,47.6791133885044%
2025-12-24T14:06:17.711Z,44.0532043054648%,2025-12-24T15:56:17.711Z,47.06214154929721%
2025-12-24T14:13:02.808Z,45.0826954494371%,2025-12-24T16:03:02.808Z,48.86769364526353%
2025-12-24T14:13:02.868Z,45.026095564020075%,2025-12-24T16:03:02.868Z,48.37053169090741%
2025-12-24T14:16:17.825Z,45.056057385927%,2025-12-24T16:06:17.825Z,48.41291297345093%
2025-12-24T14:26:17.718Z,46.17991626691124%,2025-12-24T16:16:17.718Z,49.80471046777283%
2025-12-24T14:36:17.723Z,44.88148818645683%,2025-12-24T16:26:17.723Z,48.86577101540832%
2025-12-24T14:46:17.727Z,46.56001342987604%,2025-12-24T16:36:17.727Z,51.65412780285903%
2025-12-24T14:56:17.731Z,46.86516919115006%,2025-12-24T16:46:17.731Z,51.337992772955864%
2025-12-24T15:06:17.736Z,47.53397056546822%,2025-12-24T16:56:17.736Z,51.39604107628381%
2025-12-24T15:16:17.741Z,46.52570001911728%,2025-12-24T17:06:17.741Z,50.899970528428575%
2025-12-24T15:26:17.745Z,46.635815099638066%,2025-12-24T17:16:17.745Z,51.18689298716404%
2025-12-24T15:29:23.918Z,46.32210674807701%,2025-12-24T17:19:23.918Z,50.801335275824854%
2025-12-24T15:40:10.578Z,48.3772830673398%,2025-12-24T17:30:10.578Z,50.67203821112837%
2025-12-24T15:50:10.546Z,48.34470381723058%,2025-12-24T17:40:10.546Z,49.88804323164294%
2025-12-24T16:00:10.538Z,48.58997903772315%,2025-12-24T17:50:10.538Z,49.77847389270537%
2025-12-24T16:10:10.543Z,47.42956003902166%,2025-12-24T18:00:10.543Z,48.29945497653504%
2025-12-24T16:16:49.444Z,88.66758030666918%,2025-12-24T18:06:49.444Z,100.0%
2025-12-24T16:16:49.548Z,88.55964131956037%,2025-12-24T18:06:49.548Z,100.0%
2025-12-24T16:16:49.645Z,47.800291752660776%,2025-12-24T18:06:49.645Z,47.49751511756718%
2025-12-24T16:20:10.545Z,49.18774366808217%,2025-12-24T18:10:10.545Z,48.16754951646837%
2025-12-24T16:30:10.548Z,48.20963133918556%,2025-12-24T18:20:10.548Z,47.61635231734089%
2025-12-24T16:31:50.900Z,48.17529966687492%,2025-12-24T18:21:50.900Z,47.577063859229554%
2025-12-24T16:31:51.008Z,50.012678158271065%,2025-12-24T18:21:51.008Z,89.60057614009995%
2025-12-24T16:31:51.108Z,47.71204750523899%,2025-12-24T18:21:51.108Z,47.622196437881506%
2025-12-24T16:40:10.549Z,47.3667457082719%,2025-12-24T18:30:10.549Z,47.30555575150842%
2025-12-24T16:46:54.057Z,47.73825238934851%,2025-12-24T18:36:54.057Z,48.27752771323764%
2025-12-24T16:46:54.146Z,47.74766594122787%,2025-12-24T18:36:54.146Z,46.67388946120559%
2025-12-24T16:47:53.893Z,47.7614538055565%,2025-12-24T18:37:53.893Z,46.692412919344775%
2025-12-24T16:47:54.090Z,47.841215314655194%,2025-12-24T18:37:54.090Z,46.66233387805811%
2025-12-24T16:50:10.553Z,47.76185941531843%,2025-12-24T18:40:10.553Z,46.363142722137376%
2025-12-24T17:00:10.554Z,47.24743239747606%,2025-12-24T18:50:10.554Z,46.34891527620868%
2025-12-24T17:02:55.086Z,47.28294012747148%,2025-12-24T18:52:55.086Z,38.609063565798394%
2025-12-24T17:10:10.557Z,47.27304879531143%,2025-12-24T19:00:10.557Z,37.73436646771772%
2025-12-24T17:20:10.560Z,47.274382058804484%,2025-12-24T19:10:10.560Z,37.43571229951514%
2025-12-24T17:30:10.563Z,47.446549478799646%,2025-12-24T19:20:10.563Z,37.54013586807029%
2025-12-24T17:40:10.566Z,44.61022957478277%,2025-12-24T19:30:10.566Z,35.78565278860656%
2025-12-24T17:50:10.570Z,42.6124324570747%,2025-12-24T19:40:10.570Z,35.22905736768598%
2025-12-24T18:00:10.574Z,42.07037585755123%,2025-12-24T19:50:10.574Z,35.478428393579556%
2025-12-24T18:10:10.577Z,42.27468218115981%,2025-12-24T20:00:10.577Z,34.83467863705403%
2025-12-24T18:14:04.082Z,42.1249898888957%,2025-12-24T20:04:04.082Z,34.64096025862614%
2025-12-24T18:14:04.183Z,42.18432936718633%,2025-12-24T20:04:04.183Z,34.76551099002466%
2025-12-24T18:14:04.281Z,47.5260516078875%,2025-12-24T20:04:04.281Z,44.58402611328058%
2025-12-24T18:14:04.335Z,47.5260516078875%,2025-12-24T20:04:04.335Z,44.58402611328058%
2025-12-24T18:20:10.581Z,47.258694151197275%,2025-12-24T20:10:10.581Z,44.745589471138445%
2025-12-24T18:29:07.312Z,46.959760924251846%,2025-12-24T20:19:07.312Z,45.233854959970934%
2025-12-24T18:29:07.422Z,46.73532925990079%,2025-12-24T20:19:07.422Z,45.3077221549375%
2025-12-24T18:30:07.111Z,46.59640043065084%,2025-12-24T20:20:07.111Z,45.029821352925396%
2025-12-24T18:30:10.584Z,46.59640043065084%,2025-12-24T20:20:10.584Z,45.029821352925396%
2025-12-24T18:40:10.674Z,46.348203585505715%,2025-12-24T20:30:10.674Z,45.246431146443456%
2025-12-24T18:45:08.347Z,45.984862105340255%,2025-12-24T20:35:08.347Z,45.41560247968788%
2025-12-24T18:45:08.435Z,45.984862105340255%,2025-12-24T20:35:08.435Z,45.41560247968788%
2025-12-24T18:45:08.464Z,45.984862105340255%,2025-12-24T20:35:08.464Z,45.41560247968788%
2025-12-24T18:50:10.677Z,46.574835986736886%,2025-12-24T20:40:10.677Z,46.06456079776036%
2025-12-24T19:00:09.526Z,47.523295415198604%,2025-12-24T20:50:09.526Z,47.03004549297351%
2025-12-24T19:00:09.566Z,47.523295415198604%,2025-12-24T20:50:09.566Z,47.03004549297351%
2025-12-24T19:00:09.612Z,47.523295415198604%,2025-12-24T20:50:09.612Z,47.03004549297351%
2025-12-24T19:00:10.680Z,47.523295415198604%,2025-12-24T20:50:10.680Z,47.03004549297351%
2025-12-24T19:10:10.681Z,46.52503162874248%,2025-12-24T21:00:10.681Z,46.45934720454075%
2025-12-24T19:20:10.685Z,47.09715817475285%,2025-12-24T21:10:10.685Z,46.99169107284191%
2025-12-24T19:30:10.686Z,46.74004045047806%,2025-12-24T21:20:10.686Z,46.64635825651643%
2025-12-24T19:40:10.688Z,47.68002502695914%,2025-12-24T21:30:10.688Z,47.433515193916705%
2025-12-24T19:50:10.690Z,46.106257658359084%,2025-12-24T21:40:10.690Z,47.40972860617793%
2025-12-24T20:00:10.694Z,46.321986237582436%,2025-12-24T21:50:10.694Z,47.39993203528597%
2025-12-24T20:10:10.697Z,46.020937863303644%,2025-12-24T22:00:10.697Z,46.72412913103208%
2025-12-24T20:20:10.698Z,46.51274151385357%,2025-12-24T22:10:10.698Z,46.83610346804706%
2025-12-24T20:30:10.700Z,46.148423984166676%,2025-12-24T22:20:10.700Z,46.44377672513858%
2025-12-24T20:40:10.703Z,46.4327432710716%,2025-12-24T22:30:10.703Z,46.20757769552576%
2025-12-24T20:50:10.705Z,46.30391607917066%,2025-12-24T22:40:10.705Z,45.07459409701776%
2025-12-24T21:00:10.708Z,46.24024324399992%,2025-12-24T22:50:10.708Z,44.29738636963869%
2025-12-24T21:10:10.710Z,47.29167648211964%,2025-12-24T23:00:10.710Z,44.66899364808178%
2025-12-24T21:20:10.711Z,46.824973118815876%,2025-12-24T23:10:10.711Z,44.061441093120244%
2025-12-24T21:20:30.480Z,46.824973118815876%,2025-12-24T23:10:30.480Z,44.061441093120244%
2025-12-24T21:30:10.733Z,46.16553786577659%,2025-12-24T23:20:10.733Z,43.84187719413427%
2025-12-24T21:35:32.860Z,46.826728302072596%,2025-12-24T23:25:32.860Z,43.905554498160285%
2025-12-24T21:35:32.937Z,46.826728302072596%,2025-12-24T23:25:32.937Z,43.905554498160285%
2025-12-24T21:35:33.029Z,47.23936039717968%,2025-12-24T23:25:33.029Z,43.76500253936499%
2025-12-24T21:35:33.082Z,47.0923855480503%,2025-12-24T23:25:33.082Z,43.58612807518315%
2025-12-24T21:35:33.188Z,47.0923855480503%,2025-12-24T23:25:33.188Z,43.58612807518315%
2025-12-24T21:40:10.745Z,46.4667133185906%,2025-12-24T23:30:10.745Z,43.08433449480005%
2025-12-24T21:50:10.746Z,46.69594012521383%,2025-12-24T23:40:10.746Z,42.230454971357744%
2025-12-24T21:50:35.734Z,46.69594012521383%,2025-12-24T23:40:35.734Z,42.230454971357744%
2025-12-24T21:50:35.836Z,46.30181949978076%,2025-12-24T23:40:35.836Z,42.90207859721223%
2025-12-24T21:50:35.956Z,45.807260844326265%,2025-12-24T23:40:35.956Z,39.773900516619854%
2025-12-24T21:50:36.041Z,46.29090991172244%,2025-12-24T23:40:36.041Z,42.91934307105455%
2025-12-24T22:00:10.806Z,45.994676649282454%,2025-12-24T23:50:10.806Z,43.15275849892689%
2025-12-24T22:10:10.799Z,44.857459036620604%,2025-12-25T00:00:10.799Z,43.672929183410325%
2025-12-24T22:20:10.803Z,43.689288966852565%,2025-12-25T00:10:10.803Z,42.341169935895216%
2025-12-24T22:30:10.806Z,43.53262515781541%,2025-12-25T00:20:10.806Z,42.54833320112195%
2025-12-24T22:40:10.809Z,45.05177829719613%,2025-12-25T00:30:10.809Z,43.64854830146708%
2025-12-24T22:50:10.812Z,44.96818722903456%,2025-12-25T00:40:10.812Z,42.287868055736446%
2025-12-24T23:00:10.814Z,44.022554202205015%,2025-12-25T00:50:10.814Z,41.60240723884901%
2025-12-24T23:10:10.817Z,43.988682987592924%,2025-12-25T01:00:10.817Z,41.93432920279395%
2025-12-24T23:20:10.819Z,44.81581320944713%,2025-12-25T01:10:10.819Z,41.97134661195049%
2025-12-24T23:30:10.822Z,44.940878963601016%,2025-12-25T01:20:10.822Z,42.44663093012202%
2025-12-24T23:40:10.825Z,45.408067467948825%,2025-12-25T01:30:10.825Z,42.933146369295564%
2025-12-24T23:50:10.828Z,43.670729451487546%,2025-12-25T01:40:10.828Z,42.998678045493655%
2025-12-25T00:00:10.830Z,44.24509416911157%,2025-12-25T01:50:10.830Z,42.965491943565034%
2025-12-25T00:10:10.833Z,44.19375477818086%,2025-12-25T02:00:10.833Z,43.261102075413135%
2025-12-25T00:20:10.835Z,44.24275569676313%,2025-12-25T02:10:10.835Z,43.70457138510162%
2025-12-25T00:30:10.840Z,44.272842875176075%,2025-12-25T02:20:10.840Z,43.65732653309109%
2025-12-25T00:40:10.842Z,44.58990500526351%,2025-12-25T02:30:10.842Z,44.15472103169365%
2025-12-25T00:50:10.845Z,43.40961883411466%,2025-12-25T02:40:10.845Z,45.43475816559376%
2025-12-25T01:00:10.849Z,43.422741101927315%,2025-12-25T02:50:10.849Z,45.57571923146805%
2025-12-25T01:10:10.851Z,43.29442173792991%,2025-12-25T03:00:10.851Z,45.46120143081742%
2025-12-25T01:20:10.853Z,43.29352589453419%,2025-12-25T03:10:10.853Z,45.39393703134495%
2025-12-25T01:30:10.855Z,43.23728809645898%,2025-12-25T03:20:10.855Z,45.79736504143235%
2025-12-25T01:40:10.857Z,42.976656154830636%,2025-12-25T03:30:10.857Z,45.65551081763222%
2025-12-25T01:50:10.860Z,43.741654043343914%,2025-12-25T03:40:10.860Z,46.47614848705802%
2025-12-25T02:00:10.862Z,43.71125253752505%,2025-12-25T03:50:10.862Z,46.23579812116588%
2025-12-25T02:10:10.866Z,43.846453276887786%,2025-12-25T04:00:10.866Z,46.4207922415626%
2025-12-25T02:20:10.869Z,43.810509217806576%,2025-12-25T04:10:10.869Z,46.34387225559198%
2025-12-25T02:30:10.873Z,43.60151934226903%,2025-12-25T04:20:10.873Z,45.94162795369127%
2025-12-25T02:40:10.875Z,44.16318363213074%,2025-12-25T04:30:10.875Z,46.47445834365422%
2025-12-25T02:50:10.877Z,45.77082510647584%,2025-12-25T04:40:10.877Z,46.54273632677934%
2025-12-25T03:00:10.890Z,46.12178857549956%,2025-12-25T04:50:10.890Z,46.43986121789831%
2025-12-25T03:10:10.916Z,46.786276766020215%,2025-12-25T05:00:10.916Z,46.8043696591015%
2025-12-25T03:20:10.919Z,29.20524048175791%,2025-12-25T05:10:10.919Z,56.5524720954677%
2025-12-25T03:30:10.921Z,29.495771009126067%,2025-12-25T05:20:10.921Z,56.444877413845504%
2025-12-25T03:40:10.924Z,29.303317090280924%,2025-12-25T05:30:10.924Z,56.43804886814691%
2025-12-25T03:50:10.929Z,38.01849645981786%,2025-12-25T05:40:10.929Z,64.32691880048735%
2025-12-25T04:00:10.931Z,37.82173555907765%,2025-12-25T05:50:10.931Z,64.31492282500237%
2025-12-25T04:10:10.933Z,37.928697390449706%,2025-12-25T06:00:10.933Z,64.42418404265607%
2025-12-25T04:20:10.936Z,37.96802511012825%,2025-12-25T06:10:10.936Z,64.3606102365805%
2025-12-25T04:30:10.939Z,38.34097113634767%,2025-12-25T06:20:10.939Z,64.4214902695158%
2025-12-25T04:40:10.943Z,38.15662287532843%,2025-12-25T06:30:10.943Z,64.4977514599122%
2025-12-25T04:50:10.944Z,32.92987414597087%,2025-12-25T06:40:10.944Z,49.281824762342%
2025-12-25T05:00:10.948Z,33.10494633415554%,2025-12-25T06:50:10.948Z,49.27559839108482%
2025-12-25T05:10:10.949Z,33.103009203736406%,2025-12-25T07:00:10.949Z,49.088055408345646%
2025-12-25T05:20:10.951Z,33.03869143640298%,2025-12-25T07:10:10.951Z,49.17822052743344%
2025-12-25T05:30:10.953Z,33.10299232550149%,2025-12-25T07:20:10.953Z,49.263358297369514%
2025-12-25T05:40:10.957Z,32.990645812871435%,2025-12-25T07:30:10.957Z,49.30822755224999%
2025-12-25T05:50:10.959Z,42.484603633598425%,2025-12-25T07:40:10.959Z,55.65478830381038%
2025-12-25T06:00:10.961Z,42.3995112284416%,2025-12-25T07:50:10.961Z,55.61959729328054%
2025-12-25T06:10:11.004Z,42.318836281266556%,2025-12-25T08:00:11.004Z,55.800726332862006%
2025-12-25T06:20:11.015Z,42.49872549796245%,2025-12-25T08:10:11.015Z,56.12298020787958%
2025-12-25T06:30:11.018Z,42.416004408405314%,2025-12-25T08:20:11.018Z,55.92637806564971%
2025-12-25T06:40:11.022Z,42.80502991510183%,2025-12-25T08:30:11.022Z,56.2580055167451%
2025-12-25T06:50:11.023Z,40.09404855095758%,2025-12-25T08:40:11.023Z,51.13774991907574%
2025-12-25T07:00:11.024Z,40.03642417061765%,2025-12-25T08:50:11.024Z,51.151419857916125%
2025-12-25T07:10:11.027Z,40.30863828964619%,2025-12-25T09:00:11.027Z,51.68357277157033%
2025-12-25T07:20:11.029Z,40.27334741397846%,2025-12-25T09:10:11.029Z,51.38817772896016%
2025-12-25T07:30:11.032Z,40.46837772311577%,2025-12-25T09:20:11.032Z,51.88532367814195%
2025-12-25T07:40:11.035Z,40.59116791246386%,2025-12-25T09:30:11.035Z,51.79275046348886%
2025-12-25T07:50:11.039Z,34.71070775693975%,2025-12-25T09:40:11.039Z,46.146720335560545%
2025-12-25T08:00:11.043Z,34.90817056323772%,2025-12-25T09:50:11.043Z,46.06472594995778%
2025-12-25T08:10:11.047Z,34.53786349827625%,2025-12-25T10:00:11.047Z,45.53905061157754%
2025-12-25T08:20:11.051Z,34.678905828255516%,2025-12-25T10:10:11.051Z,45.78416650335797%
2025-12-25T08:30:11.053Z,34.793234275261995%,2025-12-25T10:20:11.053Z,45.729143961938625%
2025-12-25T08:40:11.057Z,34.91993039531849%,2025-12-25T10:30:11.057Z,45.86388682098798%
2025-12-25T08:50:11.061Z,47.28296203455234%,2025-12-25T10:40:11.061Z,64.61076531276258%
2025-12-25T09:00:11.065Z,46.86816299966864%,2025-12-25T10:50:11.065Z,63.8549897792442%
2025-12-25T09:10:11.068Z,46.24766258623621%,2025-12-25T11:00:11.068Z,63.5043563531329%
2025-12-25T09:20:11.072Z,46.77490639645663%,2025-12-25T11:10:11.072Z,63.89609811478786%
2025-12-25T09:30:11.076Z,47.31205652017821%,2025-12-25T11:20:11.076Z,63.74509603552141%
2025-12-25T09:40:11.078Z,46.67569988783998%,2025-12-25T11:30:11.078Z,62.37995747977264%
2025-12-25T09:50:11.079Z,33.83738458796813%,2025-12-25T11:40:11.079Z,47.34235064241879%
2025-12-25T10:00:11.081Z,33.59379455121804%,2025-12-25T11:50:11.081Z,47.00822894197304%
2025-12-25T10:10:11.084Z,33.5955145558346%,2025-12-25T12:00:11.084Z,46.71197280687644%
2025-12-25T10:20:11.087Z,33.60345417398346%,2025-12-25T12:10:11.087Z,46.45318248596458%
2025-12-25T10:24:42.508Z,33.767407205653434%,2025-12-25T12:14:42.508Z,46.716104832761715%
2025-12-25T10:30:11.108Z,32.879789754342724%,2025-12-25T12:20:11.108Z,45.87273172242953%
2025-12-25T10:39:44.294Z,29.766234933214292%,2025-12-25T12:29:44.294Z,44.61123471063615%
2025-12-25T10:39:44.415Z,29.766234933214292%,2025-12-25T12:29:44.415Z,44.61123471063615%
2025-12-25T10:40:11.094Z,29.508331975011217%,2025-12-25T12:30:11.094Z,44.62637340334645%
2025-12-25T10:50:11.097Z,21.145695309322306%,2025-12-25T12:40:11.097Z,43.81837450904048%
2025-12-25T11:00:11.100Z,20.886175509886794%,2025-12-25T12:50:11.100Z,43.38351761466075%
2025-12-25T11:10:11.102Z,20.816743706323084%,2025-12-25T13:00:11.102Z,43.85093634600499%
2025-12-25T11:20:11.104Z,21.255660170495208%,2025-12-25T13:10:11.104Z,44.56172884312474%
2025-12-25T11:30:11.106Z,21.0309285505975%,2025-12-25T13:20:11.106Z,44.604272514698394%
2025-12-25T11:40:11.109Z,20.69905013708904%,2025-12-25T13:30:11.109Z,44.37364777601631%
2025-12-25T11:50:11.111Z,30.650218532921087%,2025-12-25T13:40:11.111Z,47.08092136942208%
2025-12-25T12:00:11.114Z,30.915141813063812%,2025-12-25T13:50:11.114Z,47.76067334995773%
2025-12-25T12:10:11.115Z,30.566705908695702%,2025-12-25T14:00:11.115Z,47.2186442418359%
2025-12-25T12:20:11.117Z,30.498675545217218%,2025-12-25T14:10:11.117Z,45.939583619173604%
2025-12-25T12:30:11.120Z,30.559782102408327%,2025-12-25T14:20:11.120Z,45.51546475232393%
2025-12-25T12:40:11.122Z,30.72790514222639%,2025-12-25T14:30:11.122Z,45.49254858449751%
2025-12-25T12:50:11.124Z,37.80356830352276%,2025-12-25T14:40:11.124Z,45.62719049268308%
2025-12-25T13:00:11.127Z,37.82798649381688%,2025-12-25T14:50:11.127Z,45.46041504952076%
2025-12-25T13:10:11.129Z,37.58857970111244%,2025-12-25T15:00:11.129Z,45.38402304782178%
2025-12-25T13:20:11.132Z,37.66983381738528%,2025-12-25T15:10:11.132Z,45.29676409563142%
2025-12-25T13:30:11.136Z,37.107364959704235%,2025-12-25T15:20:11.136Z,44.679367354884356%
2025-12-25T13:36:41.714Z,36.83498163194731%,2025-12-25T15:26:41.714Z,58.62358627372287%
2025-12-25T13:37:27.660Z,33.892003085408504%,2025-12-25T15:27:27.660Z,54.90177542852352%
2025-12-25T13:47:27.619Z,33.75740492783573%,2025-12-25T15:37:27.619Z,55.269703483179434%
2025-12-25T13:57:27.623Z,33.580815735843885%,2025-12-25T15:47:27.623Z,54.65473468887075%
2025-12-25T14:07:27.626Z,33.776018430394906%,2025-12-25T15:57:27.626Z,53.94708822924093%
2025-12-25T14:17:27.628Z,34.4380819838141%,2025-12-25T16:07:27.628Z,54.18617133144294%
2025-12-25T14:27:27.631Z,34.71375397433558%,2025-12-25T16:17:27.631Z,54.63644636551409%
2025-12-25T14:37:27.635Z,34.68277743097162%,2025-12-25T16:27:27.635Z,55.414200984812744%
2025-12-25T14:40:22.367Z,52.05867990164674%,2025-12-25T16:30:22.367Z,75.96384271308759%
2025-12-25T14:40:22.450Z,52.05867990164674%,2025-12-25T16:30:22.450Z,75.96384271308759%
2025-12-25T14:40:22.522Z,44.97497490518425%,2025-12-25T16:30:22.522Z,64.77061058116618%
2025-12-25T14:47:27.639Z,44.98108455121647%,2025-12-25T16:37:27.639Z,64.78226033681022%
2025-12-25T14:55:23.830Z,44.610557332295734%,2025-12-25T16:45:23.830Z,65.06863720243972%
2025-12-25T14:55:23.892Z,43.63059212152409%,2025-12-25T16:45:23.892Z,71.52228075584782%
2025-12-25T14:55:23.978Z,44.749506687390465%,2025-12-25T16:45:23.978Z,65.18422645433968%
2025-12-25T14:57:27.641Z,44.720446197314345%,2025-12-25T16:47:27.641Z,65.1315353648897%
2025-12-25T15:07:27.643Z,45.15578825992389%,2025-12-25T16:57:27.643Z,64.82235097717248%
2025-12-25T15:10:26.002Z,45.28626364817605%,2025-12-25T17:00:26.002Z,65.08496785963173%
2025-12-25T15:10:26.092Z,45.28626364817605%,2025-12-25T17:00:26.092Z,65.08496785963173%
2025-12-25T15:17:27.645Z,45.27795232911078%,2025-12-25T17:07:27.645Z,65.06939915427954%
2025-12-25T15:25:28.178Z,45.63208362504691%,2025-12-25T17:15:28.178Z,65.34680222822253%
2025-12-25T15:27:27.647Z,45.65957703219117%,2025-12-25T17:17:27.647Z,65.39922612862058%
2025-12-25T15:37:27.650Z,46.08570361987093%,2025-12-25T17:27:27.650Z,65.62327101498796%
2025-12-25T15:41:31.298Z,31.220013200067775%,2025-12-25T17:31:31.298Z,53.45478752887964%
2025-12-25T15:41:31.432Z,31.220013200067775%,2025-12-25T17:31:31.432Z,53.45478752887964%
2025-12-25T15:47:27.653Z,31.25369551612911%,2025-12-25T17:37:27.653Z,53.495819961936554%
2025-12-25T15:56:34.037Z,30.875743990848783%,2025-12-25T17:46:34.037Z,53.55553818166796%
2025-12-25T15:57:27.656Z,31.00371699550799%,2025-12-25T17:47:27.656Z,53.70973997254684%
2025-12-25T16:07:27.657Z,32.09493919386609%,2025-12-25T17:57:27.657Z,53.82066552944201%
2025-12-25T16:17:27.750Z,31.714583380187083%,2025-12-25T18:07:27.750Z,54.41965837509854%
2025-12-25T16:27:27.728Z,31.06946746369477%,2025-12-25T18:17:27.728Z,53.98285037080075%
2025-12-25T16:37:27.731Z,31.129439074539846%,2025-12-25T18:27:27.731Z,54.74686458226724%
2025-12-25T16:47:27.733Z,15.696563295284877%,2025-12-25T18:37:27.733Z,45.66923890045808%
2025-12-25T16:57:27.736Z,16.01601882851929%,2025-12-25T18:47:27.736Z,45.6909571581616%
2025-12-25T17:07:27.739Z,16.138995766804015%,2025-12-25T18:57:27.739Z,45.48375096285402%
2025-12-25T17:17:27.743Z,16.066560867475893%,2025-12-25T19:07:27.743Z,45.51944817243007%
2025-12-25T17:24:49.842Z,15.423170779349677%,2025-12-25T19:14:49.842Z,45.179620397804804%
2025-12-25T17:27:27.746Z,15.551505236210073%,2025-12-25T19:17:27.746Z,45.30009068895702%
2025-12-25T17:37:27.750Z,15.3674726699997%,2025-12-25T19:27:27.750Z,45.23114134517605%
2025-12-25T17:47:27.752Z,35.199739192067916%,2025-12-25T19:37:27.752Z,56.14468722444781%
2025-12-25T17:57:27.757Z,35.05332192517753%,2025-12-25T19:47:27.757Z,56.1910677457537%
2025-12-25T18:07:27.760Z,35.376292891700295%,2025-12-25T19:57:27.760Z,56.40354343189934%
2025-12-25T18:17:27.763Z,35.843042260049664%,2025-12-25T20:07:27.763Z,56.33182300143298%
2025-12-25T18:27:27.765Z,35.551494849377036%,2025-12-25T20:17:27.765Z,56.295106557658926%
