Total_Obs,Day_Obs,Date,Time,Heart.Rate,Max_70_perc
142111,2820,2025-07-03,07:29:51,48,136.5
142112,2821,2025-07-03,07:29:56,47,136.5
142113,2822,2025-07-03,07:30:01,47,136.5
142114,2823,2025-07-03,07:30:16,47,136.5
142115,2824,2025-07-03,07:30:31,47,136.5
142116,2825,2025-07-03,07:30:36,53,136.5
142117,2826,2025-07-03,07:30:41,63,136.5
142118,2827,2025-07-03,07:30:46,66,136.5
142119,2828,2025-07-03,07:30:51,60,136.5
142120,2829,2025-07-03,07:30:56,59,136.5
142121,2830,2025-07-03,07:31:01,54,136.5
142122,2831,2025-07-03,07:31:06,52,136.5
142123,2832,2025-07-03,07:31:11,51,136.5
142124,2833,2025-07-03,07:31:16,50,136.5
142125,2834,2025-07-03,07:31:31,51,136.5
142126,2835,2025-07-03,07:31:36,51,136.5
142127,2836,2025-07-03,07:31:46,50,136.5
142128,2837,2025-07-03,07:31:51,49,136.5
142129,2838,2025-07-03,07:32:06,49,136.5
142130,2839,2025-07-03,07:32:11,48,136.5
142131,2840,2025-07-03,07:32:21,48,136.5
142132,2841,2025-07-03,07:32:26,49,136.5
142133,2842,2025-07-03,07:32:36,48,136.5
142134,2843,2025-07-03,07:32:41,49,136.5
142135,2844,2025-07-03,07:32:51,48,136.5
142136,2845,2025-07-03,07:32:56,47,136.5
142137,2846,2025-07-03,07:33:11,47,136.5
142138,2847,2025-07-03,07:33:26,49,136.5
142139,2848,2025-07-03,07:33:31,50,136.5
142140,2849,2025-07-03,07:33:36,48,136.5
142141,2850,2025-07-03,07:33:41,47,136.5
142142,2851,2025-07-03,07:33:56,47,136.5
142143,2852,2025-07-03,07:34:01,46,136.5
142144,2853,2025-07-03,07:34:11,47,136.5
142145,2854,2025-07-03,07:34:21,48,136.5
142146,2855,2025-07-03,07:34:36,48,136.5
142147,2856,2025-07-03,07:34:41,47,136.5
142148,2857,2025-07-03,07:34:51,48,136.5
142149,2858,2025-07-03,07:34:56,49,136.5
142150,2859,2025-07-03,07:35:01,48,136.5
142151,2860,2025-07-03,07:35:11,49,136.5
142152,2861,2025-07-03,07:35:16,50,136.5
142153,2862,2025-07-03,07:35:21,51,136.5
142154,2863,2025-07-03,07:35:36,51,136.5
142155,2864,2025-07-03,07:35:41,51,136.5
142156,2865,2025-07-03,07:35:56,52,136.5
142157,2866,2025-07-03,07:36:01,61,136.5
142158,2867,2025-07-03,07:36:06,68,136.5
142159,2868,2025-07-03,07:36:11,66,136.5
142160,2869,2025-07-03,07:36:16,62,136.5
142161,2870,2025-07-03,07:36:21,59,136.5
142162,2871,2025-07-03,07:36:26,58,136.5
142163,2872,2025-07-03,07:36:36,57,136.5
142164,2873,2025-07-03,07:36:41,55,136.5
142165,2874,2025-07-03,07:36:46,54,136.5
142166,2875,2025-07-03,07:36:51,52,136.5
142167,2876,2025-07-03,07:36:56,50,136.5
142168,2877,2025-07-03,07:37:06,49,136.5
142169,2878,2025-07-03,07:37:21,49,136.5
142170,2879,2025-07-03,07:37:26,49,136.5
142171,2880,2025-07-03,07:37:41,48,136.5
142172,2881,2025-07-03,07:37:51,49,136.5
142173,2882,2025-07-03,07:37:56,50,136.5
142174,2883,2025-07-03,07:38:11,50,136.5
142175,2884,2025-07-03,07:38:16,49,136.5
142176,2885,2025-07-03,07:38:31,49,136.5
142177,2886,2025-07-03,07:38:36,51,136.5
142178,2887,2025-07-03,07:38:46,50,136.5
142179,2888,2025-07-03,07:38:51,49,136.5
142180,2889,2025-07-03,07:39:01,49,136.5
142181,2890,2025-07-03,07:39:07,49,136.5
142182,2891,2025-07-03,07:39:22,50,136.5
142183,2892,2025-07-03,07:39:27,62,136.5
142184,2893,2025-07-03,07:39:32,73,136.5
142185,2894,2025-07-03,07:56:07,70,136.5
142186,2895,2025-07-03,07:56:17,75,136.5
142187,2896,2025-07-03,07:56:22,91,136.5
142188,2897,2025-07-03,07:56:27,84,136.5
142189,2898,2025-07-03,07:56:32,79,136.5
142190,2899,2025-07-03,07:56:37,76,136.5
142191,2900,2025-07-03,07:56:42,74,136.5
142192,2901,2025-07-03,07:56:47,82,136.5
142193,2902,2025-07-03,07:56:52,83,136.5
142194,2903,2025-07-03,07:57:02,82,136.5
142195,2904,2025-07-03,07:57:07,79,136.5
142196,2905,2025-07-03,07:57:12,78,136.5
142197,2906,2025-07-03,07:57:27,78,136.5
142198,2907,2025-07-03,07:57:32,79,136.5
142199,2908,2025-07-03,07:57:37,80,136.5
142200,2909,2025-07-03,07:57:52,80,136.5
142201,2910,2025-07-03,07:58:02,79,136.5
142202,2911,2025-07-03,07:58:07,82,136.5
142203,2912,2025-07-03,07:58:12,86,136.5
142204,2913,2025-07-03,07:58:22,87,136.5
142205,2914,2025-07-03,07:58:37,86,136.5
142206,2915,2025-07-03,07:58:47,87,136.5
142207,2916,2025-07-03,07:58:52,88,136.5
142208,2917,2025-07-03,07:58:57,87,136.5
142209,2918,2025-07-03,07:59:03,86,136.5
142210,2919,2025-07-03,07:59:08,85,136.5
142211,2920,2025-07-03,07:59:18,83,136.5
142212,2921,2025-07-03,07:59:33,83,136.5
142213,2922,2025-07-03,07:59:48,83,136.5
142214,2923,2025-07-03,07:59:53,83,136.5
142215,2924,2025-07-03,07:59:58,83,136.5
